date,place,subp_credit_all,subp_credit_coc,subp_credit_whi,debt_in_collect_all,debt_in_collect_coc,debt_in_collect_whi,median_debt_in_collect_all,median_debt_in_collect_coc,median_debt_in_collect_whi,avg_cc_util_all,avg_cc_util_coc,avg_cc_util_whi,stud_loan_del_rate_all,stud_loan_del_rate_coc,stud_loan_del_rate_whi,cc_del_rate_all,cc_del_rate_coc,cc_del_rate_whi,auto_retail_loan_del_rate_all,auto_retail_loan_del_rate_coc,auto_retail_loan_del_rate_whi,mortgage_del_rate_all,mortgage_del_rate_coc,mortgage_del_rate_whi,afs_cred_all,afs_cred_coc,afs_cred_whi,del_afs_credit_rate_all,del_afs_credit_rate_coc,del_afs_credit_rate_whi
2/28/2020,13077,25.03,n/a**,24.64,29.7,n/a**,29.31,1574.00,n/a**,1591,33.73,n/a**,33.52,11.75,n/a**,11.91,5.69,n/a**,5.71,3.59,n/a**,3.41,1.76,n/a**,1.78,4.39,n/a**,4.35,6.25,n/a**,6.45
2/28/2020,13079,33.11,n/a*,31.71,45.95,n/a*,42.68,1660.00,n/a*,n/a*,40.86,n/a*,33.67,n/a*,n/a*,n/a*,5.56,n/a*,n/a*,5.26,n/a*,n/a*,n/a*,n/a*,n/a*,6.08,n/a*,2.44,n/a*,n/a*,n/a*
2/28/2020,13081,46.09,n/a**,n/a*,52.46,n/a**,n/a*,2615.00,n/a**,n/a*,38.1,n/a**,n/a*,25.4,n/a**,n/a*,9.29,n/a**,n/a*,12.31,n/a**,n/a*,n/a*,n/a**,n/a*,6.09,n/a**,n/a*,n/a*,n/a**,n/a*
2/28/2020,13083,34.26,n/a**,34.26,41.2,n/a**,41.2,1712.00,n/a**,1712,31.97,n/a**,31.97,n/a*,n/a**,n/a*,9.65,n/a**,9.65,7.87,n/a**,7.87,n/a*,n/a**,n/a*,5.56,n/a**,5.56,n/a*,n/a**,n/a*
2/28/2020,13085,26.19,n/a**,26.19,27.14,n/a**,27.14,2097.00,n/a**,2097,31.56,n/a**,31.56,9.62,n/a**,9.62,5.26,n/a**,5.26,4.09,n/a**,4.09,4,n/a**,4,3.81,n/a**,3.81,n/a*,n/a**,n/a*
2/28/2020,13087,35.34,n/a*,29.31,41.1,n/a*,29.31,1496.00,n/a*,n/a*,37.92,n/a*,n/a*,26.15,n/a*,n/a*,8.57,n/a*,n/a*,5.49,n/a*,n/a*,6,n/a*,n/a*,7.27,n/a*,5.17,n/a*,n/a*,n/a*
2/28/2020,13089,34.47,45.41,13.41,38.52,50.57,15.88,1967.00,2168.00,1542,35.4,44.76,22.98,21.72,26.79,8.52,9.96,14.48,4.64,7.07,9.39,2,4.37,6.87,0.72,5.55,7.82,1.67,9.52,9.61,n/a*
2/28/2020,13091,41.99,n/a**,42.56,44.55,n/a**,44.98,1848.00,n/a**,1847,35.06,n/a**,34.38,n/a*,n/a**,n/a*,6.25,n/a**,5,10.26,n/a**,11.11,n/a*,n/a**,n/a*,4.17,n/a**,3.81,n/a*,n/a**,n/a*
2/28/2020,13093,40.91,n/a*,n/a**,48.7,n/a*,n/a**,1307.00,n/a*,n/a**,34.77,n/a*,n/a**,n/a*,n/a*,n/a**,4.92,n/a*,n/a**,5.36,n/a*,n/a**,n/a*,n/a*,n/a**,7.14,n/a*,n/a**,n/a*,n/a*,n/a**
2/28/2020,13095,48.38,53.05,n/a*,51.85,57.32,n/a*,1501.00,1493.00,n/a*,43.97,46.87,n/a*,26.85,28,n/a*,17.25,18.18,n/a*,10.28,11.75,n/a*,8.38,8.4,n/a*,8.54,9.15,n/a*,7.21,5.56,n/a*
2/28/2020,13097,37.68,45.07,22.13,43.57,50.25,27.87,2114.00,2004.00,1794,41.7,51.25,39.21,20.19,28.71,n/a*,9.93,16.93,4.85,7.39,8.16,2.94,5.5,6.78,3.41,8.73,10.84,5.74,7.89,n/a*,n/a*
2/28/2020,13099,42.5,42.34,n/a*,49.38,51.09,n/a*,1544.00,1777.00,n/a*,43.89,43.82,n/a*,n/a*,n/a*,n/a*,5.88,5,n/a*,12.12,11.86,n/a*,n/a*,n/a*,n/a*,5,5.84,n/a*,n/a*,n/a*,n/a*
2/28/2020,13101,26.67,n/a*,n/a*,35,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,6.67,n/a*,n/a*,n/a*,n/a*,n/a*
2/28/2020,13103,27.74,n/a**,27.68,34.1,n/a**,34.11,1429.00,n/a**,1423,38.51,n/a**,38.56,16.15,n/a**,16.25,7.88,n/a**,7.75,5.98,n/a**,6.05,3.34,n/a**,3.37,8.13,n/a**,8.11,2.56,n/a**,2.6
2/28/2020,13105,34.3,n/a**,29.51,40.78,n/a**,44.26,1480.00,n/a**,n/a*,34.59,n/a**,n/a*,n/a*,n/a**,n/a*,10.42,n/a**,n/a*,6.14,n/a**,n/a*,n/a*,n/a**,n/a*,6.15,n/a**,8.2,n/a*,n/a**,n/a*
2/28/2020,13107,42.27,n/a*,33.9,48.97,n/a*,37.85,1802.00,n/a*,2229,34.83,n/a*,33.83,n/a*,n/a*,n/a*,9.68,n/a*,6.02,12.12,n/a*,8.97,n/a*,n/a*,n/a*,7.22,n/a*,6.78,n/a*,n/a*,n/a*
2/28/2020,13109,39.63,n/a*,n/a*,40.85,n/a*,n/a*,1709.00,n/a*,n/a*,34.37,n/a*,n/a*,n/a*,n/a*,n/a*,6.67,n/a*,n/a*,6.9,n/a*,n/a*,n/a*,n/a*,n/a*,6.71,n/a*,n/a*,n/a*,n/a*,n/a*
2/28/2020,13111,22.03,n/a**,22.03,24.75,n/a**,24.75,1869.00,n/a**,1869,25.79,n/a**,25.79,n/a*,n/a**,n/a*,5.16,n/a**,5.16,2.68,n/a**,2.68,2.33,n/a**,2.33,3.22,n/a**,3.22,n/a*,n/a**,n/a*
2/28/2020,13113,18.56,28.22,14.57,22.44,33.14,18.01,1455.00,2224.00,1259,29.48,39.63,25.74,11.36,13.64,10.04,4.86,9.5,3.19,3.39,7.11,1.77,2.45,5.52,1.5,4.43,7.95,2.98,11.25,n/a*,n/a*
2/28/2020,13115,35.79,n/a**,35.77,41.38,n/a**,41.67,1627.00,n/a**,1627,30.73,n/a**,30.83,20.2,n/a**,20.3,7.38,n/a**,7.31,5.3,n/a**,5.02,2.94,n/a**,2.96,5.25,n/a**,5.34,3.9,n/a**,3.95
2/28/2020,13117,14.19,n/a*,14.78,17.24,n/a*,18.2,1820.00,n/a*,1800,27.21,n/a*,27.62,10.71,n/a*,10.97,3.95,n/a*,4.05,2.15,n/a*,2.18,1.87,n/a*,2.01,2.7,n/a*,2.88,8.24,n/a*,7.41
2/28/2020,13119,35.77,n/a**,36.26,42.55,n/a**,42.86,1935.00,n/a**,1916,33.78,n/a**,34.3,n/a*,n/a**,n/a*,9.94,n/a**,10.19,5.37,n/a**,5.44,2,n/a**,2,3.52,n/a**,3.57,n/a*,n/a**,n/a*
2/28/2020,13121,30.24,46.02,13.79,33.83,50.68,16.76,1801.00,1883.00,1495,33.75,44.73,25.67,17.94,23.04,10.29,8.27,15.3,3.61,6.84,10.91,2.61,3.32,6.82,1.26,5.2,8.15,2.07,11.05,10.83,11.11
2/28/2020,13123,26.8,n/a**,26.79,33.12,n/a**,32.81,1948.00,n/a**,1987,26.37,n/a**,26.29,n/a*,n/a**,n/a*,5.53,n/a**,5.62,4.92,n/a**,5.08,1.09,n/a**,1.11,2.83,n/a**,2.9,n/a*,n/a**,n/a*
2/28/2020,13125,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*
2/28/2020,13127,35.01,56.83,27.93,38.77,60.63,31.81,1891.00,1884.00,1943,32.98,42.69,31.05,24.61,34,21.28,7.93,9.52,7.7,6.98,14.56,5,2.65,n/a*,2.59,4.06,5.08,3.78,11.11,n/a*,n/a*
2/28/2020,13129,35.84,n/a**,35.79,42.59,n/a**,42.7,1972.00,n/a**,1902,36.35,n/a**,36.52,15.24,n/a**,15.53,9.78,n/a**,9.95,7.75,n/a**,7.61,6.04,n/a**,6.11,5.09,n/a**,5.1,n/a*,n/a**,n/a*
2/28/2020,13131,37.14,n/a**,31.39,41.3,n/a**,34.31,2061.00,n/a**,n/a*,35.19,n/a**,32,22.22,n/a**,n/a*,6.45,n/a**,4.05,7.19,n/a**,4.69,1.49,n/a**,n/a*,7.01,n/a**,5.84,n/a*,n/a**,n/a*
2/28/2020,13133,24.35,n/a*,24.51,28.41,n/a*,25.98,1267.00,n/a*,1906,23.84,n/a*,22.22,n/a*,n/a*,n/a*,3.77,n/a*,2.5,7.84,n/a*,5.41,4.76,n/a*,6,3.69,n/a*,3.92,n/a*,n/a*,n/a*
2/28/2020,13135,27.03,31.51,21.71,31.64,36.29,27.17,1956.00,1948.00,1943,34.25,36.64,32.37,15.62,18.74,12,7.84,9.61,6.34,5.21,6.04,5.06,3.49,4.1,2.82,5.06,5.75,5.09,8.35,8.56,n/a*
2/28/2020,13137,25.38,n/a**,25.47,32.15,n/a**,32.3,2044.00,n/a**,2032,26.26,n/a**,26.28,6.85,n/a**,6.85,5.99,n/a**,5.78,8.19,n/a**,8.27,3.07,n/a**,3.07,4.77,n/a**,4.81,n/a*,n/a**,n/a*
2/28/2020,13139,30.09,37.23,23.03,35.91,42.37,29.75,1859.00,1668.00,2101,30.21,30.31,29.02,19.22,24.59,15,5.68,5.97,5.1,4.8,7.16,3.24,2.84,3.77,2.38,3.84,3.89,3.84,7.83,4,12.5
2/28/2020,13141,40.5,40.83,n/a**,47.93,48.33,n/a**,1416.00,1416.00,n/a**,33.39,33.86,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,1.65,1.67,n/a**,n/a*,n/a*,n/a**
2/28/2020,13143,37.74,n/a**,37.74,47.51,n/a**,47.51,2639.00,n/a**,2639,35.74,n/a**,35.74,n/a*,n/a**,n/a*,8.6,n/a**,8.6,7.69,n/a**,7.69,3.88,n/a**,3.88,4.99,n/a**,4.99,n/a*,n/a**,n/a*
2/28/2020,13145,23.04,n/a**,20.94,27.27,n/a**,25.41,2160.00,n/a**,1877,32.55,n/a**,31.77,15.85,n/a**,10.96,5.61,n/a**,5.42,2.29,n/a**,2.56,5.03,n/a**,5.36,4.44,n/a**,4,n/a*,n/a**,n/a*
2/28/2020,13147,33.07,n/a**,33.07,38.89,n/a**,38.89,2442.00,n/a**,2442,30.83,n/a**,30.83,n/a*,n/a**,n/a*,6.56,n/a**,6.56,8,n/a**,8,3.13,n/a**,3.13,6.35,n/a**,6.35,n/a*,n/a**,n/a*
2/28/2020,13149,36.47,n/a**,36.47,44.71,n/a**,44.71,1766.00,n/a**,1766,33.36,n/a**,33.36,n/a*,n/a**,n/a*,5.19,n/a**,5.19,10.94,n/a**,10.94,n/a*,n/a**,n/a*,4.12,n/a**,4.12,n/a*,n/a**,n/a*
2/28/2020,13151,32.78,35.22,27.61,38.1,40.66,32.8,2223.00,2099.00,2572,41.78,43.06,39.42,18.19,18.22,18.25,10.58,11.7,8.32,6.68,7.31,5.45,5.24,5.68,4.29,7.15,7.88,5.63,10.24,9.95,11.11
2/28/2020,13153,29.85,n/a*,23.45,34.66,n/a*,29.74,2630.00,n/a*,2248,34.85,n/a*,32.57,19.06,n/a*,16.36,7.42,n/a*,4.78,6.91,n/a*,4.12,4.09,n/a*,3.28,6.68,n/a*,6.29,8.13,n/a*,7.58
2/28/2020,13155,42.36,n/a**,n/a*,45.14,n/a**,n/a*,2102.00,n/a**,n/a*,37.71,n/a**,n/a*,n/a*,n/a**,n/a*,7.02,n/a**,n/a*,12.7,n/a**,n/a*,n/a*,n/a**,n/a*,4.17,n/a**,n/a*,n/a*,n/a**,n/a*
2/28/2020,13157,26.25,n/a**,26.32,30.76,n/a**,30.71,2192.00,n/a**,2366,33.6,n/a**,33.98,11.11,n/a**,10.07,6.12,n/a**,6.35,5.57,n/a**,5.81,2.6,n/a**,2.42,3.48,n/a**,3.67,n/a*,n/a**,n/a*
2/28/2020,13159,42.99,n/a**,45.18,44.86,n/a**,47.21,2938.00,n/a**,3190,38.38,n/a**,40.29,n/a*,n/a**,n/a*,9.47,n/a**,10.34,8.7,n/a**,9.64,n/a*,n/a**,n/a*,5.61,n/a**,5.58,n/a*,n/a**,n/a*
2/28/2020,13161,31.02,n/a**,31.02,32.87,n/a**,32.87,1465.00,n/a**,1465,41.32,n/a**,41.32,n/a*,n/a**,n/a*,10.87,n/a**,10.87,4.04,n/a**,4.04,n/a*,n/a**,n/a*,4.17,n/a**,4.17,n/a*,n/a**,n/a*
2/28/2020,13163,47.41,52.21,n/a*,51.72,54.87,n/a*,1693.00,2221.00,n/a*,39.71,n/a*,n/a*,n/a*,n/a*,n/a*,12.5,n/a*,n/a*,10.47,n/a*,n/a*,n/a*,n/a*,n/a*,6.9,9.73,n/a*,n/a*,n/a*,n/a*
2/28/2020,13165,38.52,n/a**,n/a*,50.82,n/a**,n/a*,2037.00,n/a**,n/a*,44.82,n/a**,n/a*,n/a*,n/a**,n/a*,13.11,n/a**,n/a*,5,n/a**,n/a*,n/a*,n/a**,n/a*,8.2,n/a**,n/a*,n/a*,n/a**,n/a*
2/28/2020,13167,38.37,n/a**,n/a**,46.51,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,3.49,n/a**,n/a**,n/a*,n/a**,n/a**
2/28/2020,13169,28.4,32.41,26.15,35.92,37.24,34.62,2091.00,1974.00,2477,36.21,39.18,34.83,18.84,n/a*,n/a*,6.2,3.57,7.14,3.5,4.41,3.08,3.03,n/a*,3.23,4.85,7.59,3.46,n/a*,n/a*,n/a*
2/28/2020,13171,35.63,n/a**,36.26,41,n/a**,42.86,1428.00,n/a**,n/a*,39.01,n/a**,43.54,n/a*,n/a**,n/a*,8.03,n/a**,9.43,9.26,n/a**,n/a*,5.77,n/a**,n/a*,4.21,n/a**,5.49,n/a*,n/a**,n/a*
2/28/2020,13173,45.19,n/a**,45.19,49.04,n/a**,49.04,1307.00,n/a**,1307,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.85,n/a**,3.85,n/a*,n/a**,n/a*
2/28/2020,13175,40.29,n/a**,44.86,45.58,n/a**,47.66,1617.00,n/a**,1361,34.83,n/a**,39.43,22.77,n/a**,n/a*,7.98,n/a**,7.09,8.73,n/a**,7.59,4.96,n/a**,4,6.63,n/a**,6.23,9.26,n/a**,n/a*
2/28/2020,13177,27.63,n/a*,29.06,30.48,n/a*,30.63,1479.00,n/a*,1520,37.82,n/a*,39.39,24.47,n/a*,20.51,4.78,n/a*,4.8,3.59,n/a*,3.65,4,n/a*,4.13,5.92,n/a*,6.28,n/a*,n/a*,n/a*
2/28/2020,13179,40.76,42.47,n/a*,44.17,45.63,n/a*,2326.00,2332.00,n/a*,46.94,46.83,n/a*,25.13,24.19,n/a*,10.47,10.23,n/a*,11.41,10.15,n/a*,7.94,6.9,n/a*,8.67,8.28,n/a*,3.57,5.45,n/a*
2/28/2020,13181,36.15,n/a**,36.15,42.31,n/a**,42.31,2200.00,n/a**,2200,30.53,n/a**,30.53,n/a*,n/a**,n/a*,3.17,n/a**,3.17,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,4.62,n/a**,4.62,n/a*,n/a**,n/a*
2/28/2020,13183,33.94,n/a**,33.94,38.79,n/a**,38.79,2702.00,n/a**,2702,46.41,n/a**,46.41,n/a*,n/a**,n/a*,9.41,n/a**,9.41,9.41,n/a**,9.41,n/a*,n/a**,n/a*,10.91,n/a**,10.91,n/a*,n/a**,n/a*
2/28/2020,13185,38.82,52.92,28.19,44.31,58.32,35.31,2413.00,2382.00,2178,36.83,42.54,36.71,27.76,39.53,20.65,7.09,9.38,5.96,7.25,12.28,5.68,5.19,n/a*,4.91,5.55,6.48,4.22,7.14,n/a*,n/a*
2/28/2020,13187,24.3,n/a**,24.37,30.89,n/a**,30.96,2474.00,n/a**,2474,34.41,n/a**,34.41,14.04,n/a**,14.04,7.37,n/a**,7.37,3.61,n/a**,3.61,3.09,n/a**,3.09,1.52,n/a**,1.52,n/a*,n/a**,n/a*
2/28/2020,13189,43.44,n/a**,41.98,54.23,n/a**,50.62,1769.00,n/a**,n/a*,34.72,n/a**,n/a*,18.87,n/a**,n/a*,9.77,n/a**,n/a*,12.9,n/a**,n/a*,8,n/a**,n/a*,6.71,n/a**,6.17,n/a*,n/a**,n/a*
2/28/2020,13191,32.58,n/a**,32.53,37.08,n/a**,37.35,1755.00,n/a**,1787,35.19,n/a**,34.56,n/a*,n/a**,n/a*,11.24,n/a**,10.47,10,n/a**,10.77,n/a*,n/a**,n/a*,6.74,n/a**,6.63,n/a*,n/a**,n/a*
2/28/2020,13193,42.86,42.11,n/a**,50.79,49.34,n/a**,2124.00,1957.00,n/a**,40.49,38.52,n/a**,n/a*,n/a*,n/a**,9.38,7.02,n/a**,12,10.34,n/a**,n/a*,n/a*,n/a**,2.12,2.63,n/a**,n/a*,n/a*,n/a**
2/28/2020,13195,26.68,n/a**,26.73,31.39,n/a**,31.8,1212.00,n/a**,1212,33.8,n/a**,33.45,16.98,n/a**,17.31,9.24,n/a**,9.13,6.59,n/a**,6.74,2.17,n/a**,2.2,4.04,n/a**,4.15,n/a*,n/a**,n/a*
2/28/2020,13197,35.78,n/a**,39.62,46.79,n/a**,41.51,1323.00,n/a**,n/a*,36.35,n/a**,n/a*,n/a*,n/a**,n/a*,8.77,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,8.26,n/a**,9.43,n/a*,n/a**,n/a*
2/28/2020,13199,38.44,n/a**,38.93,47.35,n/a**,48.32,1678.00,n/a**,1265,36.2,n/a**,34.78,n/a*,n/a**,n/a*,9.74,n/a**,8.2,8.72,n/a**,8.47,6.25,n/a**,n/a*,8.91,n/a**,7.38,n/a*,n/a**,n/a*
2/28/2020,13201,31.46,n/a**,31.46,37.08,n/a**,37.08,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,6.74,n/a**,6.74,n/a*,n/a**,n/a*
2/28/2020,13205,47.1,n/a*,n/a*,50.65,n/a*,n/a*,1664.00,n/a*,n/a*,45.23,n/a*,n/a*,27.59,n/a*,n/a*,10.74,n/a*,n/a*,9.01,n/a*,n/a*,n/a*,n/a*,n/a*,4.52,n/a*,n/a*,n/a*,n/a*,n/a*
2/28/2020,13207,28.81,n/a**,29.1,34.76,n/a**,36.44,1755.00,n/a**,1770,34.4,n/a**,36.33,16.13,n/a**,16.67,9.31,n/a**,9.09,6.84,n/a**,6.55,4.27,n/a**,3.03,4.05,n/a**,4.24,n/a*,n/a**,n/a*
2/28/2020,13209,37.93,n/a**,35.59,43.97,n/a**,37.29,1792.00,n/a**,n/a*,43.47,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,6.9,n/a**,5.08,n/a*,n/a**,n/a*
2/28/2020,13211,26.51,n/a*,26.69,32.23,n/a*,32.21,1414.00,n/a*,1414,34.12,n/a*,33.89,n/a*,n/a*,n/a*,7.03,n/a*,7.1,4.32,n/a*,4.38,6.49,n/a*,5.26,3.92,n/a*,3.99,n/a*,n/a*,n/a*
2/28/2020,13213,36.93,n/a**,36.28,43.31,n/a**,43.22,2013.00,n/a**,2096,35.51,n/a**,35.18,27.27,n/a**,27.69,7.28,n/a**,7.24,4.92,n/a**,4.67,6.31,n/a**,5.5,5.47,n/a**,5.36,n/a*,n/a**,n/a*
2/28/2020,13215,41.34,49.61,30.96,48.24,57.47,37.16,2294.00,2429.00,1970,39.96,43.5,36.54,28.86,34.8,20.99,10.16,14.75,6.54,9.45,12.63,6.08,3.81,4.78,2.87,7.5,9.99,4.67,7.89,7.1,9.84
2/28/2020,13217,41.52,44.48,31.92,45.97,48.61,37.31,2073.00,2558.00,1638,43.66,48.55,33.99,19.4,17.23,n/a*,12.83,14.46,8.81,9.7,10.47,3.51,9.29,10.13,5.88,6.51,8.36,3.08,9.65,12,n/a*
2/28/2020,13219,12.93,n/a**,12.83,14.95,n/a**,14.87,1098.00,n/a**,1063,23.34,n/a**,23.45,3.95,n/a**,3.95,2.54,n/a**,2.55,0.57,n/a**,0.57,2.26,n/a**,2.29,1.82,n/a**,1.83,n/a*,n/a**,n/a*
2/28/2020,13221,32.22,n/a**,32.58,40,n/a**,40.45,834.00,n/a**,834,43.31,n/a**,43.74,n/a*,n/a**,n/a*,6.8,n/a**,6.93,4,n/a**,4.11,n/a*,n/a**,n/a*,6.11,n/a**,6.18,n/a*,n/a**,n/a*
2/28/2020,13223,30.34,n/a**,30.07,37.79,n/a**,37.22,2147.00,n/a**,2077,38.79,n/a**,37.66,17.58,n/a**,17.23,9.46,n/a**,9.97,6.07,n/a**,6.61,5.28,n/a**,5.38,6.38,n/a**,6.4,8.67,n/a**,7.75
2/28/2020,13225,42.13,47.06,36.97,45.83,48.87,42.65,1791.00,1629.00,1841,40.2,43.92,37.43,19.77,26,n/a*,6.64,8.43,5.47,9.38,7.61,11,6.6,n/a*,5.97,6.71,5.43,8.06,n/a*,n/a*,n/a*
2/28/2020,13227,27.24,n/a**,27.24,30.28,n/a**,30.28,2219.00,n/a**,2219,35.07,n/a**,35.07,n/a*,n/a**,n/a*,7.41,n/a**,7.41,7.33,n/a**,7.33,5.3,n/a**,5.3,5.28,n/a**,5.28,n/a*,n/a**,n/a*
2/28/2020,13229,31.07,n/a**,31.07,36.57,n/a**,36.57,1853.00,n/a**,1853,32.26,n/a**,32.26,n/a*,n/a**,n/a*,12.1,n/a**,12.1,6.03,n/a**,6.03,7.84,n/a**,7.84,4.21,n/a**,4.21,n/a*,n/a**,n/a*
2/28/2020,13231,25.51,n/a**,25.51,31.17,n/a**,31.17,1544.00,n/a**,1544,32.64,n/a**,32.64,n/a*,n/a**,n/a*,5.59,n/a**,5.59,1.02,n/a**,1.02,3.95,n/a**,3.95,4.05,n/a**,4.05,n/a*,n/a**,n/a*
2/28/2020,13233,40.06,n/a**,40.12,48.68,n/a**,48.76,1416.00,n/a**,1416,35.43,n/a**,35.43,28.77,n/a**,28.77,9.15,n/a**,9.15,7.87,n/a**,7.87,4.23,n/a**,4.23,4.82,n/a**,4.83,n/a*,n/a**,n/a*
2/28/2020,13235,36.15,n/a**,n/a**,40.77,n/a**,n/a**,1924.00,n/a**,n/a**,35.45,n/a**,n/a**,n/a*,n/a**,n/a**,9.62,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,4.62,n/a**,n/a**,n/a*,n/a**,n/a**
2/28/2020,13237,35.36,n/a**,35.77,40.88,n/a**,41.41,1609.00,n/a**,1595,32.24,n/a**,32.15,26.92,n/a**,26,8.79,n/a**,8.99,6.45,n/a**,6.5,2.94,n/a**,2.99,4.7,n/a**,4.79,n/a*,n/a**,n/a*
2/28/2020,13239,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**
2/28/2020,13241,23.05,n/a**,23.05,24.16,n/a**,24.16,1897.00,n/a**,1897,29.04,n/a**,29.04,n/a*,n/a**,n/a*,5.26,n/a**,5.26,2,n/a**,2,3.92,n/a**,3.92,1.49,n/a**,1.49,n/a*,n/a**,n/a*
2/28/2020,13243,42.5,n/a*,n/a*,46.25,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,7.5,n/a*,n/a*,n/a*,n/a*,n/a*
2/28/2020,13245,48.05,53.25,40.65,55.22,61.43,47.2,2305.00,2356.00,2040,40.37,41.52,39.12,24.96,28.49,n/a*,9.84,12.63,5.22,7.66,8.55,2.67,5.99,6.83,n/a*,8.45,9.04,7.94,6.64,6.37,n/a*
2/28/2020,13247,41.02,41.07,n/a*,44.29,44.36,n/a*,2560.00,2574.00,n/a*,43.54,43.66,n/a*,20.12,20.12,n/a*,12.17,12.25,n/a*,8.57,8.61,n/a*,6.23,6.29,n/a*,7.17,7.22,n/a*,12.62,12.62,n/a*
2/28/2020,13249,31.51,n/a**,31.51,32.88,n/a**,32.88,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,5.48,n/a**,5.48,n/a*,n/a**,n/a*
2/28/2020,13251,31.37,n/a**,n/a*,45.49,n/a**,n/a*,1786.00,n/a**,n/a*,36.53,n/a**,n/a*,n/a*,n/a**,n/a*,7.09,n/a**,n/a*,10.57,n/a**,n/a*,n/a*,n/a**,n/a*,6.67,n/a**,n/a*,n/a*,n/a**,n/a*
2/28/2020,13253,40.14,n/a**,40.28,40.82,n/a**,40.97,1273.00,n/a**,1286,35.89,n/a**,35.89,n/a*,n/a**,n/a*,13.64,n/a**,13.64,7.14,n/a**,7.14,n/a*,n/a**,n/a*,5.44,n/a**,5.56,n/a*,n/a**,n/a*
2/28/2020,13255,45.2,n/a*,39.91,48.46,n/a*,42.98,1832.00,n/a*,1837,39.16,n/a*,35.39,26.29,n/a*,21.79,11.3,n/a*,10.3,9.32,n/a*,7.69,3.23,n/a*,3.09,7.97,n/a*,7.02,13.64,n/a*,n/a*
2/28/2020,13257,31.28,n/a**,31.28,36.45,n/a**,36.45,2518.00,n/a**,2518,34.3,n/a**,34.3,13.21,n/a**,13.21,6.93,n/a**,6.93,7.43,n/a**,7.43,5.71,n/a**,5.71,4.68,n/a**,4.68,n/a*,n/a**,n/a*
2/28/2020,13259,45.45,45.45,n/a**,59.74,59.74,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,7.79,7.79,n/a**,n/a*,n/a*,n/a**
2/28/2020,13261,43.35,46.48,n/a*,48.85,55.63,n/a*,1602.00,1096.00,n/a*,36.54,37.53,n/a*,30.12,n/a*,n/a*,13.17,17.65,n/a*,9.88,9.43,n/a*,3.13,n/a*,n/a*,5.96,6.34,n/a*,n/a*,n/a*,n/a*
2/28/2020,13263,44.44,n/a*,n/a*,59.72,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,6.94,n/a*,n/a*,n/a*,n/a*,n/a*
2/28/2020,13265,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**
